,species,family ,suborder ,sum radii ,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
36,Mesoplodon ginkgodens USNM 298237,Ziphiidae ,odontocete,0.19294,0.005588,0.007322,0.00731,0.006191,0.007577,0.00224,0.001148,0.005111,0.009251,0.000263,0.007995,0.0037,0.002659,0.002692,0.002196,0.00118,0.001191,0.001676,0.001916,0.000607,0.002879,0.001948,0.001615,0.001639,0.002879,0.002689,0.002382,0.001939,0.001265,0.002738,0.001985,0.002231,0.001212,0.005002,0.005233,0.001651,0.002389,0.000902,0.001783,0.001781,0.003305,0.004282,0.006957,0.00307,0.00193,0.003637,0.001655,0.004398,0.003781,0.001954,0.00339,0.004333,0.001749,0.005243,0.006439,0.003394,0.009464
37,Mesoplodon grayi USNM 49880,Ziphiidae ,odontocete,0.206867,0.002856,0.008167,0.008368,0.009487,0.008259,0.00088,0.0021,0.009899,0.009976,0.001437,0.007255,0.002638,0.002284,0.000972,0.00421,0.001355,0.002061,0.000586,0.002725,0.002748,0.002516,0.001431,0.002372,0.002133,0.002483,0.000704,0.002167,0.008693,0.005909,0.001896,0.002896,0.000622,0.001755,0.006996,0.010059,0.001845,0.00218,0.001116,0.001432,0.001158,0.003822,0.001628,0.002904,0.001961,0.000741,0.001195,0.000967,0.00106,0.002014,0.002535,0.006706,0.000569,0.002521,0.009712,0.009159,0.001936,0.008812
38,Mesoplodon hectori NHM 1949.8.19.1,Ziphiidae ,odontocete,0.252207,0.005192,0.017851,0.006961,0.014734,0.009749,0.004102,0.004458,0.016787,0.00459,0.002144,0.007877,0.001391,0.00279,0.002348,0.00175,0.003272,0.002811,0.001771,0.004746,0.004921,0.00382,0.001902,0.004202,0.00163,0.003909,0.003052,0.004637,0.001882,0.006258,0.005037,0.00367,0.002485,0.003973,0.004211,0.002458,0.002124,0.004812,0.005032,0.001833,0.004142,0.001735,0.002943,0.003605,0.004348,0.005046,0.002547,0.002439,0.001265,0.001101,0.000739,0.001696,0.003088,0.004436,0.005476,0.014537,0.001865,0.004024
39,Mesoplodon hotaula USNM 593426,Ziphiidae ,odontocete,0.213226,0.007016,0.004257,0.006125,0.007399,0.009594,0.002995,0.002202,0.009752,0.001255,0.000674,0.005721,0.002013,0.005433,0.004488,0.003857,0.005134,0.004641,0.002702,0.001257,0.000975,0.004072,0.003754,0.00083,0.003682,0.003923,0.005378,0.004778,0.000883,0.005661,0.005425,0.003084,0.002187,0.001437,0.001151,0.002506,0.003015,0.004883,0.000385,0.002054,0.001698,0.004917,0.002242,0.012836,0.003737,0.0021,0.004284,0.005193,0.002744,0.000737,0.002591,0.00216,0.00129,0.000331,0.006191,0.007847,0.002886,0.002868
40,Mesoplodon layardii USNM 550150,Ziphiidae ,odontocete,0.240395,0.013364,0.013001,0.014483,0.014434,0.01005,0.002486,0.002962,0.011235,0.002247,0.002182,0.015584,0.002376,0.000713,0.001957,0.001181,0.003255,0.002592,0.001311,0.000723,0.001398,0.004281,0.002471,0.00309,0.002654,0.003823,0.001473,0.004457,0.0037,0.005897,0.003617,0.000784,0.002749,0.001301,0.001509,0.004493,0.003596,0.004833,0.002418,0.00133,0.002078,0.001051,0.002071,0.006502,0.00116,0.002467,0.00254,0.003046,0.002247,0.004213,0.002057,0.001726,0.001424,0.000791,0.008774,0.015708,0.00415,0.002379
41,Mesoplodon mirus USNM 504612,Ziphiidae ,odontocete,0.202499,0.009818,0.007955,0.005184,0.004094,0.003096,0.002509,0.002625,0.013891,0.008005,0.001235,0.008288,0.002145,0.000769,0.001982,0.001808,0.001863,0.001706,0.002292,0.00333,0.002225,0.005324,0.002948,0.001253,0.005127,0.005018,0.004825,0.00389,0.002218,0.005839,0.002652,0.003388,0.001063,0.003249,0.001822,0.00419,0.003465,0.004659,0.000699,0.001449,0.002675,0.004185,0.003819,0.00437,0.002736,0.002431,0.001744,0.004539,0.000945,0.001804,0.001082,0.000729,0.001813,0.003645,0.002995,0.004008,0.002078,0.009004
42,Mesoplodon peruvianus USNM 571258,Ziphiidae ,odontocete,0.268853,0.007958,0.018203,0.011241,0.015873,0.011829,0.001933,0.002771,0.014102,0.003217,0.001156,0.010084,0.004222,0.003074,0.004313,0.00562,0.004644,0.004631,0.002025,0.00098,0.002899,0.003152,0.00298,0.003845,0.001993,0.003504,0.001566,0.003667,0.002004,0.006732,0.002501,0.001113,0.00426,0.000881,0.000317,0.003613,0.004675,0.003524,0.000725,0.001294,0.002452,0.006238,0.001263,0.001603,0.011593,0.014949,0.002308,0.0047,0.002685,0.000727,0.001298,0.002035,0.002681,0.001139,0.010327,0.01645,0.001922,0.001361
43,Mesoplodon stejnegeri USNM 504330,Ziphiidae ,odontocete,0.203605,0.008245,0.008206,0.004921,0.010427,0.007162,0.001732,0.003635,0.00946,0.002867,0.000551,0.009051,0.004501,0.002429,0.00582,0.001095,0.003126,0.001398,0.002357,0.001796,0.001488,0.00381,0.003047,0.001804,0.004305,0.003067,0.003932,0.002411,0.001351,0.006453,0.00366,0.0024,0.006566,0.001607,0.002244,0.00344,0.001042,0.002374,0.000541,0.002958,0.004757,0.004105,0.002621,0.005773,0.001067,0.000257,0.002046,0.00163,0.001562,0.00084,0.001629,0.002876,0.002956,0.000728,0.008919,0.010753,0.001924,0.001885
44,Mesoplodon traversii (juvenile) NMNZ TMP013005,Ziphiidae ,odontocete,0.24232,0.003782,0.012944,0.014074,0.004402,0.012801,0.010494,0.006171,0.01286,0.007338,0.002517,0.009233,0.002109,0.002607,0.006172,0.002478,0.004527,0.005765,0.002144,0.005123,0.008153,0.001571,0.003329,0.00418,0.005405,0.000804,0.003274,0.002087,0.003264,0.003198,0.002517,0.000663,0.002444,0.004728,0.001978,0.003752,0.003208,0.001945,0.001356,0.001394,0.002378,0.002856,0.004786,0.001515,0.002894,0.000718,0.001149,0.003425,0.001122,0.000906,0.002492,0.003109,0.003534,0.004845,0.001999,0.004725,0.002521,0.010556
45,Monodon monoceros USNM 267959,Monodontidae,odontocete,0.545526,0.026998,0.028758,0.02065,0.009652,0.023479,0.010773,0.010609,0.028431,0.01065,0.00635,0.009733,0.017037,0.008165,0.009391,0.010521,0.009299,0.00259,0.004412,0.00903,0.009189,0.001148,0.008648,0.006234,0.00647,0.008143,0.006721,0.003423,0.005974,0.005824,0.00345,0.008611,0.009043,0.007854,0.003021,0.004927,0.004235,0.016652,0.003829,0.00649,0.006985,0.003348,0.007905,0.004596,0.006898,0.003923,0.00296,0.008852,0.003364,0.002497,0.004484,0.001828,0.003929,0.008747,0.035226,0.036874,0.005487,0.011209
46,Neophocaena asiaeorientalis USNM 240001,Phocoenidae ,odontocete,0.322528,0.005513,0.009034,0.006024,0.006616,0.008671,0.007291,0.005711,0.003554,0.005587,0.003104,0.004649,0.008628,0.008997,0.007039,0.006989,0.007233,0.007597,0.00764,0.00638,0.005872,0.003307,0.006568,0.00968,0.00933,0.003587,0.003095,0.003259,0.007779,0.007145,0.00125,0.005855,0.012886,0.005809,0.00813,0.007107,0.000343,0.003183,0.001536,0.005004,0.005277,0.007819,0.002943,0.004284,0.00551,0.006716,0.004002,0.002649,0.003542,0.001807,0.003111,0.002256,0.002434,0.006297,0.004641,0.006616,0.008203,0.007441
47,Neophocaena phocaenoides NHM 1903.9.12.3,Phocoenidae ,odontocete,0.328186,0.000887,0.014104,0.003127,0.005805,0.009517,0.002657,0.003735,0.031153,0.0033,0.001844,0.001379,0.003122,0.009067,0.013226,0.004913,0.005368,0.005887,0.006376,0.003236,0.002817,0.00199,0.005199,0.009643,0.01358,0.00424,0.007,0.005022,0.002344,0.007782,0.004565,0.006333,0.004803,0.003283,0.008799,0.0061,0.008536,0.003995,0.005789,0.003929,0.004488,0.012817,0.002427,0.004568,0.001926,0.001755,0.004289,0.008096,0.004582,0.002475,0.002667,0.003302,0.005443,0.004465,0.006385,0.007007,0.005536,0.001505
48,Orcaella brevirostris NHM.1883.11.20.2,Delphinidae,odontocete,0.374143,0.013365,0.015217,0.015042,0.014235,0.011966,0.001061,0.004278,0.025982,0.0093,0.00162,0.012439,0.013703,0.007696,0.006089,0.003693,0.005396,0.00175,0.006575,0.002225,0.001786,0.010663,0.005344,0.008928,0.013252,0.010493,0.007994,0.007833,0.003722,0.010753,0.006896,0.002657,0.004289,0.002143,0.000766,0.002947,0.006376,0.008055,0.002357,0.005534,0.00655,0.002277,0.004247,0.005616,0.002823,0.003039,0.00131,0.00327,0.000505,0.003336,0.010059,0.002155,0.001789,0.00159,0.003785,0.014275,0.003667,0.009433
49,Orcaella heinsohni USNM 284430,Delphinidae,odontocete,0.350189,0.019838,0.014697,0.014034,0.019309,0.013422,0.001395,0.002174,0.01258,0.009203,0.000791,0.013331,0.001672,0.001967,0.002787,0.004663,0.007908,0.002685,0.001579,0.002985,0.0003,0.008181,0.004729,0.004089,0.006708,0.009046,0.006037,0.009842,0.005391,0.009023,0.003532,0.00291,0.0012,0.004285,0.001124,0.002341,0.004408,0.010605,0.001907,0.002578,0.003662,0.003713,0.005655,0.020437,0.002102,0.003912,0.001186,0.001132,0.001079,0.000607,0.005267,0.002427,0.003196,0.000888,0.019537,0.019553,0.002569,0.008011
50,Orcinus orca USNM 11980,Delphinidae,odontocete,0.283958,0.005671,0.02451,0.008788,0.001269,0.013636,0.003398,0.005672,0.017005,0.009764,0.001507,0.019333,0.005319,0.003371,0.002804,0.001361,0.002237,0.002077,0.005301,0.00326,0.003664,0.00496,0.002843,0.001973,0.005715,0.004575,0.002837,0.004466,0.004653,0.007054,0.002702,0.004275,0.004449,0.002446,0.002503,0.003228,0.001991,0.004264,0.001604,0.000946,0.002705,0.003804,0.01195,0.015287,0.001576,0.001775,0.001014,0.002387,0.000923,0.001787,0.004099,0.00324,0.002941,0.003206,0.000898,0.000996,0.003837,0.014102
51,Peponocephala electra USNM 504511,Delphinidae,odontocete,0.322397,0.012997,0.013802,0.013799,0.016676,0.011542,0.001951,0.001479,0.022817,0.0086,0.001606,0.018203,0.00487,0.003876,0.005496,0.004928,0.004815,0.00453,0.002975,0.001795,0.002197,0.006158,0.004216,0.002742,0.00337,0.006033,0.003099,0.002939,0.003009,0.006727,0.00865,0.002187,0.002326,0.001497,0.002845,0.002882,0.004289,0.002912,0.002686,0.002055,0.001589,0.003657,0.00348,0.009843,0.002118,0.000622,0.002697,0.004798,0.002776,0.001875,0.003719,0.002966,0.002303,0.001565,0.020005,0.016692,0.003325,0.008788
52,Phocoena dioptrica NHM 1939.9.30.1,Phocoenidae ,odontocete,0.28415,0.009741,0.008463,0.004305,0.007135,0.006114,0.00389,0.0029,0.006704,0.004015,0.002852,0.005866,0.007278,0.005912,0.005144,0.006729,0.004664,0.004385,0.006957,0.004709,0.002018,0.003355,0.004554,0.006557,0.008886,0.003481,0.002048,0.002915,0.003066,0.003675,0.003534,0.003214,0.002157,0.004436,0.008416,0.002106,0.005801,0.0032,0.001714,0.003111,0.002924,0.00965,0.004889,0.016214,0.001081,0.003494,0.005129,0.007698,0.005327,0.004547,0.002314,0.003038,0.003288,0.003934,0.009798,0.006795,0.004777,0.003245
53,Phocoena phocoena AMNH 212161,Phocoenidae ,odontocete,0.214209,0.004839,0.006077,0.007691,0.004464,0.005443,0.00359,0.002982,0.003435,0.002898,0.000678,0.002689,0.008166,0.003535,0.002844,0.003654,0.005708,0.005541,0.005056,0.002234,0.002621,0.006754,0.004965,0.004937,0.005212,0.00691,0.00146,0.002201,0.0067,0.002691,0.006639,0.002479,0.003402,0.002937,0.004387,0.003795,0.000821,0.001886,0.001377,0.003315,0.007786,0.001394,0.001821,0.00335,0.000337,0.005014,0.002778,0.002226,0.002577,0.001458,0.004966,0.002664,0.001148,0.003186,0.005515,0.00436,0.004257,0.002362
54,Phocoena sinus SDNHM 20697,Phocoenidae ,odontocete,0.309366,0.018891,0.007831,0.003931,0.004355,0.009441,0.005635,0.006627,0.007728,0.005941,0.004009,0.001785,0.006382,0.008283,0.007138,0.004051,0.005751,0.005694,0.005141,0.00539,0.005954,0.004653,0.005371,0.004448,0.008586,0.004726,0.008159,0.004096,0.004447,0.008648,0.004353,0.001903,0.003443,0.005507,0.007935,0.004176,0.003926,0.004427,0.004959,0.003452,0.002551,0.006216,0.006588,0.013021,0.003519,0.002934,0.000881,0.001888,0.000666,0.002198,0.006754,0.005855,0.004272,0.003953,0.005259,0.004089,0.004211,0.007339
55,Phocoena spinpinnis NHM 1900.5.7.29,Phocoenidae ,odontocete,0.319777,0.019865,0.013277,0.009769,0.011635,0.012727,0.002662,0.003869,0.005362,0.001551,0.002069,0.010406,0.012593,0.008793,0.006313,0.00284,0.006962,0.007165,0.001874,0.002871,0.003805,0.001417,0.01117,0.010014,0.012035,0.000979,0.0028,0.006661,0.005752,0.001915,0.002574,0.007471,0.002602,0.002659,0.001078,0.003858,0.008994,0.006979,0.003495,0.000578,0.001645,0.001819,0.007211,0.013199,0.002675,0.003071,0.003905,0.002519,0.003632,0.002424,0.005083,0.002571,0.001738,0.001607,0.011206,0.011618,0.001463,0.002951
56,Phocoenoides dalli USNM 276062,Phocoenidae ,odontocete,0.267514,0.01422,0.013582,0.010614,0.00907,0.013257,0.005717,0.005042,0.004748,0.005037,0.00307,0.006609,0.004222,0.002998,0.003395,0.006627,0.00327,0.002968,0.003283,0.005576,0.003687,0.001294,0.003021,0.006162,0.004772,0.001323,0.002653,0.001975,0.004518,0.003,0.002497,0.001945,0.002662,0.005785,0.003519,0.002316,0.002692,0.003241,0.001328,0.003694,0.002562,0.004533,0.003493,0.008745,0.002881,0.002494,0.002489,0.005964,0.002448,0.001861,0.002691,0.001844,0.004858,0.005295,0.012329,0.009094,0.003033,0.005514
57,Physeter macrocephalus NHM 2007.1,Physeteridae,odontocete,0.455997,0.01585,0.022349,0.020674,0.02094,0.013777,0.005971,0.002414,0.014003,0.009984,0.002755,0.015973,0.009835,0.006778,0.007503,0.007607,0.006402,0.006031,0.004943,0.006493,0.00514,0.003242,0.011808,0.006844,0.004796,0.003345,0.00419,0.004474,0.002591,0.003913,0.000749,0.004158,0.009639,0.005961,0.010943,0.007189,0.005971,0.00487,0.003327,0.001533,0.003281,0.006778,0.009011,0.01389,0.002486,0.005262,0.010338,0.005237,0.010244,0.001336,0.003757,0.006864,0.005689,0.007764,0.026248,0.022552,0.005585,0.004707
58,Platanista gangetica USNM 172409,Platanistidae,odontocete,0.448841,0.011961,0.012811,0.012743,0.01106,0.014881,0.006546,0.006395,0.009932,0.006155,0.011807,0.010787,0.006464,0.008469,0.006285,0.006508,0.00399,0.006085,0.003754,0.006584,0.006789,0.008742,0.00835,0.005403,0.010699,0.008993,0.007063,0.009207,0.019069,0.005723,0.007684,0.00449,0.016384,0.006416,0.004282,0.004748,0.011997,0.009045,0.002584,0.002145,0.00346,0.011055,0.002262,0.00464,0.005605,0.004288,0.005674,0.003317,0.005539,0.011855,0.005319,0.006183,0.016596,0.006777,0.008322,0.010863,0.006776,0.007281
59,Pontoporia blainvillei USNM 482727,Pontoporiidae ,odontocete,0.179004,0.00693,0.009252,0.002564,0.000711,0.005866,0.002489,0.002589,0.014487,0.019043,0.001696,0.013898,0.000762,0.001065,0.000903,0.00093,0.000837,0.000507,0.001181,0.001014,0.001601,0.002295,0.001236,0.001747,0.000971,0.002767,0.00168,0.002298,0.004072,0.002213,0.001957,0.001788,0.002281,0.000848,0.001271,0.003287,0.001185,0.002447,0.000662,0.001381,0.002843,0.001688,0.000898,0.006512,0.001266,0.001027,0.002519,0.002529,0.002288,0.001773,0.001299,0.000763,0.002694,0.001042,0.001049,0.000988,0.003139,0.019973
60,Pseudorca crassidens USNM 11320,Delphinidae,odontocete,0.40812,0.010421,0.006951,0.004148,0.004871,0.007601,0.001984,0.007111,0.012115,0.006707,0.004863,0.004065,0.005576,0.005161,0.005236,0.008144,0.013122,0.013519,0.009607,0.007832,0.003326,0.002496,0.007923,0.011573,0.007423,0.001354,0.005579,0.00519,0.005205,0.005894,0.012074,0.008541,0.009701,0.008171,0.00883,0.006628,0.013331,0.009046,0.006978,0.005331,0.006186,0.009712,0.010003,0.004156,0.009746,0.00512,0.005717,0.012466,0.005634,0.001792,0.005392,0.00737,0.010495,0.008075,0.005633,0.004997,0.00948,0.002515
61,Sotalia guianensis USNM 571558,Delphinidae,odontocete,0.280522,0.007456,0.010826,0.009901,0.009485,0.003885,0.003647,0.005617,0.007835,0.005399,0.001333,0.008175,0.001919,0.004761,0.006386,0.003881,0.003202,0.003599,0.002621,0.006049,0.006443,0.005333,0.003238,0.007289,0.009837,0.005778,0.001892,0.003592,0.006443,0.006483,0.006492,0.003145,0.002918,0.006192,0.001315,0.001547,0.002837,0.00372,0.002227,0.004839,0.00697,0.006967,0.002885,0.008399,0.001604,0.00395,0.004781,0.001833,0.004409,0.002021,0.002654,0.00112,0.003633,0.005573,0.010256,0.009433,0.002819,0.003682
62,Sousa chinensis NHM 1992.97,Delphinidae,odontocete,0.231588,0.001089,0.008726,0.009354,0.006779,0.007487,0.002205,0.001369,0.018977,0.01943,0.001222,0.007957,0.006391,0.003952,0.005376,0.002154,0.002885,0.0031,0.004843,0.00081,0.001934,0.002478,0.001877,0.003444,0.002284,0.003723,0.001716,0.003611,0.005155,0.004709,0.001601,0.002425,0.001106,0.000433,0.001523,0.00083,0.003472,0.003411,0.000905,0.002137,0.005033,0.011171,0.003077,0.001862,0.002818,0.001358,0.000905,0.002125,0.001022,0.002155,0.002551,0.001554,0.003697,0.000514,0.00492,0.006665,0.008265,0.009019
63,Sousa plumbea USNM 550941,Delphinidae,odontocete,0.227591,0.005171,0.010363,0.004156,0.00541,0.003362,0.002603,0.001781,0.012703,0.014784,0.001068,0.009689,0.002394,0.005076,0.004673,0.004171,0.004268,0.004655,0.001998,0.002263,0.002576,0.004527,0.001633,0.002643,0.004405,0.003101,0.003552,0.00187,0.003307,0.005587,0.002112,0.004037,0.00419,0.002503,0.001207,0.001666,0.002771,0.001824,0.001517,0.001735,0.006143,0.003107,0.006325,0.006317,0.00358,0.002474,0.002698,0.005168,0.002597,0.002238,0.001564,0.002056,0.002396,0.001843,0.004306,0.005615,0.002572,0.009238
64,Sousa sahulensis NHM 1992.92,Delphinidae,odontocete,0.230699,0.006018,0.005046,0.005097,0.003694,0.006235,0.006829,0.008286,0.007098,0.008416,0.004759,0.009759,0.003739,0.004517,0.004294,0.002718,0.001589,0.001267,0.001885,0.006428,0.007003,0.002438,0.001864,0.003083,0.003283,0.002368,0.003914,0.003016,0.004276,0.005247,0.001945,0.002136,0.002204,0.006026,0.005349,0.00429,0.004487,0.002708,0.00241,0.002551,0.001905,0.00283,0.003387,0.004498,0.002846,0.001227,0.001138,0.002626,0.001244,0.001039,0.004229,0.006434,0.005598,0.006151,0.003635,0.003833,0.001387,0.008423
65,Sousa teuszii NHM 1992.138,Delphinidae,odontocete,0.24143,0.000939,0.005882,0.006701,0.007904,0.009561,0.006577,0.00094,0.010741,0.007934,0.000877,0.006934,0.005472,0.001886,0.004212,0.004085,0.004468,0.003859,0.003447,0.001498,0.001223,0.009617,0.00231,0.003272,0.002937,0.008683,0.003122,0.003407,0.006993,0.010856,0.003063,0.001818,0.005059,0.001854,0.001489,0.004047,0.001731,0.003337,0.00092,0.003412,0.003405,0.003404,0.005583,0.001744,0.003918,0.0019,0.006001,0.004275,0.005178,0.001608,0.003493,0.001189,0.00331,0.001249,0.004193,0.008345,0.003035,0.006534
66,Stenella attenuata NHM 1966.11.18.5,Delphinidae,odontocete,0.238286,0.007176,0.008257,0.008603,0.010292,0.009542,0.00354,0.00244,0.021076,0.009718,0.003163,0.008819,0.001822,0.001274,0.00321,0.002795,0.001948,0.001264,0.001569,0.001634,0.001301,0.004808,0.001273,0.001892,0.003454,0.004818,0.002151,0.002286,0.007481,0.003809,0.005083,0.006666,0.002628,0.00228,0.003641,0.003277,0.004534,0.002576,0.001244,0.002139,0.001992,0.002208,0.002511,0.005454,0.001895,0.00156,0.00189,0.001427,0.001878,0.000401,0.001479,0.002703,0.00438,0.001517,0.00909,0.01066,0.002619,0.009139
67,Stenella longirostris USNM 395270,Delphinidae,odontocete,0.320005,0.013159,0.019549,0.011479,0.012216,0.022791,0.005043,0.005112,0.018468,0.005229,0.003683,0.01044,0.002763,0.002535,0.001843,0.004444,0.006728,0.006254,0.003451,0.004805,0.003821,0.005215,0.001864,0.00379,0.00143,0.005264,0.003583,0.00632,0.009175,0.005531,0.005238,0.002811,0.001729,0.004517,0.001758,0.001256,0.008326,0.006796,0.001599,0.000773,0.001919,0.006573,0.002178,0.003314,0.004836,0.005634,0.002402,0.00219,0.002122,0.001615,0.001964,0.002946,0.002862,0.005048,0.014054,0.011699,0.003073,0.004785
68,Steno bredanensis USNM 572789,Delphinidae,odontocete,0.249981,0.007443,0.008266,0.006584,0.010171,0.007934,0.002242,0.003751,0.018559,0.00359,0.000775,0.009648,0.001583,0.002262,0.005307,0.004613,0.008082,0.00777,0.005378,0.002267,0.002698,0.002956,0.002448,0.004121,0.001891,0.003675,0.003369,0.00281,0.001026,0.004395,0.0061,0.001331,0.002641,0.002765,0.002651,0.006816,0.002564,0.002994,0.001718,0.00316,0.004034,0.007234,0.002066,0.005947,0.003064,0.003367,0.002192,0.002049,0.00197,0.000897,0.004512,0.002655,0.002045,0.002162,0.012322,0.009998,0.002155,0.002959
69,Tasmacetus shepherdi USNM 484878,Ziphiidae ,odontocete,0.223691,0.007599,0.0053,0.004735,0.004688,0.00591,0.001716,0.002329,0.010455,0.009621,0.001134,0.005543,0.004202,0.003268,0.001157,0.00242,0.003249,0.002469,0.002188,0.001691,0.000296,0.007701,0.004482,0.002489,0.00273,0.007436,0.003777,0.005837,0.005842,0.008198,0.004768,0.00326,0.001861,0.001618,0.00369,0.005626,0.003522,0.005495,0.001049,0.001758,0.001412,0.007277,0.001782,0.008859,0.001668,0.004399,0.00152,0.00184,0.002437,0.001183,0.003119,0.003095,0.002383,0.001133,0.003918,0.005307,0.001854,0.009396
70,Tursiops aduncus NHM 1882.1.2.3,Delphinidae,odontocete,0.279051,0.013616,0.015101,0.011019,0.007315,0.017692,0.005644,0.005381,0.016317,0.005489,0.003559,0.008789,0.002317,0.002575,0.002878,0.003161,0.001299,0.005058,0.003448,0.00454,0.005347,0.003974,0.001987,0.006824,0.00549,0.004624,0.00212,0.00376,0.004633,0.007411,0.00163,0.001991,0.000649,0.005179,0.002069,0.003275,0.002816,0.00374,0.001301,0.000523,0.003431,0.005052,0.002911,0.005901,0.000526,0.004187,0.002431,0.002661,0.00243,0.002554,0.005568,0.003058,0.003235,0.004506,0.007427,0.007309,0.005271,0.006054
71,Tursiops truncatus SDNHM 23798,Delphinidae,odontocete,0.267585,0.011316,0.012018,0.010499,0.007872,0.009641,0.003967,0.005562,0.013496,0.005477,0.002668,0.008959,0.002125,0.003241,0.002948,0.003507,0.005496,0.004674,0.002822,0.004466,0.003798,0.002207,0.001708,0.000858,0.002665,0.002922,0.003044,0.004859,0.008076,0.004509,0.001022,0.00482,0.002354,0.004835,0.002132,0.002954,0.002597,0.005709,0.001413,0.000675,0.003499,0.003271,0.003095,0.009118,0.004067,0.003563,0.003827,0.006317,0.004057,0.001567,0.003564,0.00165,0.001579,0.004264,0.012209,0.008076,0.004552,0.0054
72,Ziphius cavirostris NHM 2006.15,Ziphiidae ,odontocete,0.256996,0.015137,0.009337,0.015448,0.010423,0.01393,0.000742,0.002177,0.002806,0.003098,0.001659,0.005212,0.001973,0.003949,0.005654,0.002846,0.004078,0.003282,0.00147,0.002662,0.001613,0.005536,0.00379,0.005189,0.004825,0.005493,0.002517,0.002037,0.003473,0.007226,0.001593,0.000832,0.004088,0.003015,0.004973,0.005399,0.008594,0.002205,0.000843,0.00219,0.003835,0.008759,0.001591,0.004048,0.004372,0.003645,0.002818,0.003147,0.002269,0.001417,0.001998,0.001462,0.007905,0.002899,0.009949,0.010557,0.002126,0.002883
,,,,21.05588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,0.292443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,species,family ,suborder ,sum radii ,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
1,Balaena mysticetus 1986.1.16,Balaenidae,mysticete,0.143402,0.003369,0.002904,0.002565,0.001327,0.003622,0.002196,0.00299,0.002553,0.002477,0.00111,0.001469,0.006711,0.006027,0.004082,0.003719,0.006395,0.006413,0.002228,0.00245,0.00294,0.000987,0.002842,0.002763,0.003579,0.00253,0.002198,0.002406,0.002975,0.000589,0.001491,0.002721,0.001509,0.00297,0.003068,0.002897,0.002816,0.002669,0.001656,0.002909,0.002385,0.002163,0.005135,0.001205,0.001088,0.000764,0.000936,0.000816,0.001058,0.000961,0.00162,0.000802,0.002499,0.001324,0.002004,0.00142,0.001729,0.002371
2,Balaenoptera acutorostrata NHM 1965.11.2.1,Balaenopteridae,mysticete,0.12778,0.001178,0.002134,0.001282,0.001553,0.005321,0.001294,0.001393,0.002061,0.004197,0.003759,0.001596,0.000922,0.002624,0.001283,0.005175,0.001161,0.001131,0.002177,0.003984,0.004307,0.003182,0.002941,0.001813,0.002135,0.003061,0.003089,0.001898,0.001918,0.0023,0.003008,0.00171,0.003601,0.004174,0.001975,0.00307,0.003918,0.00182,0.000933,0.002394,0.002134,0.002454,0.00189,0.002375,0.000888,0.000379,0.000482,0.002824,0.000427,0.000925,0.000786,0.001327,0.001203,0.003556,0.001959,0.001686,0.002364,0.002649
3,Balaenoptera borealis NHM 1934.5.25.1,Balaenopteridae,mysticete,0.119444,0.000352,0.001662,0.001358,0.001592,0.001808,0.00333,0.001956,0.001687,0.00252,0.000673,0.002379,0.003975,0.002488,0.002343,0.002563,0.001785,0.001922,0.004251,0.001786,0.002404,0.002628,0.002907,0.002918,0.001687,0.002464,0.003199,0.002227,0.000846,0.002669,0.0025,0.002139,0.00286,0.002449,0.004041,0.002137,0.002717,0.002234,0.00071,0.000315,0.00151,0.002955,0.002847,0.003202,0.001041,0.000768,0.001306,0.00261,0.00117,0.002323,0.002261,0.001985,0.000328,0.001405,0.001336,0.001688,0.002807,0.00142
4,Balaenoptera brydei USNM 572922,Balaenopteridae,mysticete,0.114844,0.000362,0.000943,0.00111,0.000546,0.003852,0.001031,0.003611,0.000525,0.003922,0.002943,0.002197,0.002959,0.001463,0.000822,0.003797,0.002311,0.002659,0.002458,0.001503,0.003773,0.002334,0.002591,0.002835,0.002321,0.002135,0.003337,0.003188,0.002823,0.001024,0.002681,0.001504,0.001838,0.002317,0.002257,0.003091,0.003902,0.002865,0.001171,0.001465,0.001229,0.002523,0.001348,0.003694,0.00063,0.001369,0.000794,0.002907,0.000635,0.001015,0.00135,0.001323,0.001985,0.001559,0.001198,0.000482,0.001394,0.000942
