,species,family ,suborder ,sum radii ,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123
21,Balaenoptera omurai NN,Balaenopteridae,mysticete,0.123751404,0.000303354,0.000933333,0.000933376,0.001209953,0.00187845,0.002197505,0.002028364,0.00038521,0.003147457,0.002188567,0.001597758,0.002847014,0.006387253,0.002775961,0.001206213,0.001738382,0.001311622,0.001686529,0.002181948,0.003116311,0.001463466,0.002945971,0.004300149,0.002543315,0.001512034,0.006064723,0.005412076,0.000634376,0.003096559,0.008271928,0.002596303,0.002430226,0.000375032,0.004147829,0.002047427,0.003029169,0.005225238,0.000773038,0.001186069,0.000879882,0.001111383,0.000868041,0.002253606,0.000544951,0.001451403,0.000986946,0.002187838,0.00098693,0.001955772,0.002591811,0.002090307,0.001390763,0.001211119,0.000606082,0.00056543,0.002596054,0.001363598
22,Balaenoptera physalus NHM 1862.2.7.181,Balaenopteridae,mysticete,0.119398325,0.000686812,0.001137655,0.000637389,0.001621935,0.004303424,0.001637096,0.002396459,0.001403366,0.002990942,0.003476987,0.002238037,0.002733335,0.003232021,0.001254629,0.002831216,0.002195076,0.002300938,0.001633692,0.006166103,0.002758292,0.002693462,0.002575584,0.00200119,0.000978209,0.002815444,0.001045845,0.00098155,0.000771147,0.002314392,0.001310748,0.001958629,0.001106853,0.003387405,0.001965313,0.002516758,0.003662345,0.001101598,0.000398081,0.001467058,0.001169618,0.002565974,0.002125611,0.001359269,0.001033982,0.000962773,0.001508253,0.002852322,0.001389838,0.003535237,0.002012558,0.00235174,0.002845307,0.002339726,0.000948484,0.00169985,0.002406929,0.003603839
23,Balaenoptera sp SDNHM 83695,Balaenopteridae,mysticete,0.200741565,0.00143325,0.000977859,0.002160783,0.000200442,0.007984981,0.000565601,0.004034468,0.001242221,0.005119969,0.005760349,0.002734013,0.005774568,0.004042129,0.002107574,0.007782772,0.004400155,0.004015666,0.005721819,0.007464658,0.006707226,0.003536117,0.004724126,0.003705044,0.003237223,0.004071288,0.00464446,0.004222852,0.00292792,0.003559067,0.003802402,0.002243243,0.004196999,0.007379919,0.005325294,0.003767422,0.005594388,0.003612908,0.000385279,0.001768006,0.002434317,0.003516214,0.004949323,0.001779698,0.002810151,0.001306507,0.003088443,0.002854639,0.002323875,0.000444101,0.001519706,0.002016308,0.003973825,0.007458053,0.000238825,0.000757147,0.005278677,0.001057296
24,Balaenopteridae NMNZ MM001630,Balaenopteridae,mysticete,0.300103862,0.00430698,0.007361487,0.004547203,0.006704108,0.001363811,0.009063326,0.007478209,0.008651743,0.000341475,0.002105838,0.003527544,0.004409645,0.003367611,0.011395034,0.001557825,0.005688825,0.004042667,0.012172448,0.000386496,0.001277464,0.006690215,0.010012044,0.005827775,0.007666564,0.007339714,0.005451058,0.006529777,0.007199837,0.006841667,0.005825448,0.009344045,0.010958204,0.000435049,0.008422114,0.008029253,0.000634224,0.006128199,0.006053902,0.00335724,0.005369825,0.009152906,0.007545207,0.004020915,0.003236833,0.003447594,0.001409508,0.002058722,0.001802603,0.00153628,0.001923716,0.00335465,0.002249528,0.000465034,0.00692752,0.006574545,0.009806408,0.006726
25,Balaenula astensis MSNUP I-12555,Balaenidae,mysticete,0.248855648,0.00234288,0.001462235,0.003620921,0.002088108,0.009313849,0.003331127,0.002804281,0.001517007,0.012297743,0.009140571,0.003695057,0.004757957,0.005703094,0.004014903,0.008021769,0.004878947,0.005750009,0.003246439,0.0110071,0.010479446,0.004272643,0.00763437,0.004441094,0.003763319,0.003609641,0.00200418,0.002666858,0.001858734,0.004356562,0.003000869,0.002533887,0.003666613,0.010442755,0.002875989,0.00206159,0.011734943,0.003015424,0.00176765,0.00070551,0.002926314,0.001901242,0.003853269,0.004787841,0.001411704,0.000631272,0.004277199,0.000816726,0.00459265,0.007981336,0.002216286,0.003320683,0.00186963,0.011487586,0.003177656,0.002248992,0.003125773,0.002343415
26,Basilosaurus isis SMNS 11787,Basilosauridae ,archaeocete,0.307642546,0.005068302,0.00092445,0.005344585,0.003815807,0.011329755,0.010751452,0.003351791,0.002985515,0.00393421,0.006297396,0.001336297,0.008683046,0.008201959,0.004330783,0.007739043,0.00741542,0.009002965,0.012127933,0.004220319,0.009590568,0.004003761,0.003982182,0.004891136,0.004001269,0.005850852,0.004181738,0.004255585,0.003585044,0.01306048,0.004860252,0.005211089,0.012240459,0.00353667,0.005895479,0.008761012,0.005347634,0.004160514,0.003033503,0.001601112,0.001692064,0.006553297,0.001727773,0.003784374,0.003065779,0.002390917,0.001861606,0.007230324,0.002404087,0.005331988,0.006568674,0.004629282,0.006316681,0.004288788,0.005605715,0.003735062,0.010584866,0.000959902
27,Berardius arnuxii NHM 1935.10.23.1,Ziphiidae ,odontocete,0.25387186,0.002182655,0.004323164,0.006362333,0.002501195,0.004864727,0.011841017,0.008693636,0.009314359,0.008190275,0.005315863,0.008761215,0.001102593,0.004404625,0.005353194,0.006182768,0.002541376,0.002301496,0.002029282,0.008164095,0.00996221,0.005139611,0.001513992,0.00220291,0.003370249,0.003789223,0.004584135,0.000580484,0.001688977,0.005459949,0.006026839,0.002183126,0.003110057,0.007574142,0.004741146,0.000446784,0.003978665,0.000581235,0.001426897,0.001636792,0.002509681,0.005738791,0.005278884,0.006332121,0.003621159,0.002889932,0.003101411,0.002250284,0.003398051,0.00209109,0.005023622,0.006468757,0.004956689,0.007919295,0.002427167,0.002289004,0.001962552,0.011186079
28,Berardius bairdii NHM 1954.9.21.1,Ziphiidae ,odontocete,0.284712154,0.005386513,0.009986317,0.008317274,0.004711656,0.010214052,0.012344523,0.010712382,0.009041272,0.009943159,0.005318285,0.009764462,0.002200742,0.004537826,0.002025599,0.003513216,0.000989986,0.002858471,0.003685906,0.008975176,0.013183368,0.004519622,0.003702696,0.003537723,0.006039967,0.004096291,0.004041388,0.00378077,0.003569361,0.009332475,0.004998728,0.001419992,0.003542512,0.009956261,0.003165521,0.004816494,0.001694613,0.003660832,0.004374329,0.000681296,0.002638268,0.003572327,0.000985741,0.006358765,0.002826902,0.002758375,0.001514961,0.004738881,0.001646133,0.001293766,0.003060943,0.001432212,0.001978778,0.010291399,0.002367219,0.004112217,0.001698312,0.012795899
29,Berardius minimus USNM 276366,Ziphiidae ,odontocete,0.233649093,0.006410668,0.011326227,0.015213637,0.00979314,0.011731079,0.002300079,0.002190306,0.010435229,0.00174478,0.001041648,0.011350014,0.001812714,0.007263334,0.002064925,0.00382338,0.004811272,0.005447155,0.002324144,0.002590842,0.003951098,0.002529549,0.003568692,0.002287956,0.0072764,0.00237522,0.00051234,0.001784613,0.002792061,0.003597829,0.001398423,0.002707082,0.001508941,0.001956261,0.002890735,0.003222755,0.004753792,0.001891927,0.001730499,0.001899819,0.004909153,0.004261008,0.005259638,0.004021593,0.000283505,0.001037009,0.002527943,0.002163877,0.002104989,0.000612281,0.000953448,0.002040448,0.006581068,0.002826353,0.007353399,0.009999426,0.003859945,0.004543445
30,Bos sp NHM 1981.984,Bovidae,terrestrial artiodactyl ,0.194527492,0.004909769,0.002891777,0.005047137,0.001211796,0.001666582,0.004100743,0.005558074,0.00519196,0.005180523,0.001613807,0.004241991,0.004481371,0.00333014,0.002663953,0.006065065,0.002474377,0.003395654,0.005187625,0.002980813,0.001793541,0.003943865,0.002386353,0.003624649,0.002414881,0.001165718,0.003598146,0.003571513,0.002839211,0.005086,0.003432079,0.002643427,0.007850834,0.003227196,0.002765166,0.008005884,0.005343016,0.003057088,0.003313193,0.002399426,0.001156721,0.004641872,0.004239861,0.002598699,0.002039954,0.001114186,0.003897171,0.004417846,0.000889215,0.000617176,0.004961816,0.002765183,0.001449034,0.002356069,0.00044686,0.001109129,0.005205212,0.005967145
